transaction_id,atm_id,account_id,customer_id,transaction_date,transaction_type,amount,currency,status
ATM03000228,ATM0023,ACC000696,CUS000477,2026-08-26T00:32:52,DEPOSIT,2224.86,PEN,SUCCESS
ATM03000229,ATM0032,ACC000235,CUS000160,2026-08-26T21:47:19,WITHDRAWAL,1638.8,PEN,SUCCESS
ATM03000230,ATM0013,ACC000460,CUS000310,2026-08-26T05:35:29,WITHDRAWAL,2324.31,USD,SUCCESS
ATM03000231,ATM0048,ACC000554,CUS000377,2026-08-26T04:22:46,DEPOSIT,1240.45,PEN,SUCCESS
ATM03000232,ATM0056,ACC001197,CUS000808,2026-08-26T23:52:06,WITHDRAWAL,2203.09,USD,SUCCESS
ATM03000233,ATM0052,ACC001482,CUS000996,2026-08-26T12:44:17,WITHDRAWAL,694.1,USD,SUCCESS
ATM03000234,ATM0030,ACC000443,CUS000298,2026-08-26T22:50:38,TRANSFER,653.06,PEN,PENDING
ATM03000235,ATM0021,ACC000078,CUS000052,2026-08-26T17:02:57,DEPOSIT,1278.77,PEN,SUCCESS
ATM03000236,ATM0023,ACC001462,CUS000984,2026-08-26T18:33:33,WITHDRAWAL,2437.14,PEN,SUCCESS
ATM03000237,ATM0038,ACC001142,CUS000771,2026-08-26T22:06:09,DEPOSIT,-2049.93,PEN,PENDING
ATM03000238,ATM0003,ACC000917,CUS000620,2026-08-26T04:31:12,DEPOSIT,1026.99,USD,SUCCESS
ATM03000239,ATM0018,ACC001261,CUS000849,2026-08-26T01:07:49,TRANSFER,1828.07,USD,SUCCESS
ATM03000240,ATM0013,ACC001373,CUS000924,2026-08-26T21:33:08,WITHDRAWAL,604.88,PEN,SUCCESS
ATM03000241,ATM0055,ACC001371,CUS000923,2026-08-26T23:38:36,WITHDRAWAL,1515.08,PEN,SUCCESS
ATM03000242,ATM0019,ACC000269,CUS000183,2026-08-26T09:30:23,DEPOSIT,2452.28,USD,FAILED
ATM03000243,ATM0038,ACC001127,CUS000762,2026-08-26T01:46:35,DEPOSIT,1173.73,USD,SUCCESS
ATM03000244,ATM0017,ACC001389,CUS000936,2026-08-26T14:03:53,TRANSFER,1452.87,USD,PENDING
ATM03000245,ATM0037,ACC001129,CUS000764,2026-08-26T02:39:16,DEPOSIT,979.6,PEN,SUCCESS
ATM03000246,ATM0009,ACC001449,CUS000975,2026-08-26T08:42:21,WITHDRAWAL,1173.8,USD,SUCCESS
ATM03000247,ATM0009,ACC000690,CUS000473,2026-08-26T10:07:19,DEPOSIT,167.2,PEN,SUCCESS
ATM03000248,ATM0055,ACC000595,CUS000407,2026-08-26T08:08:13,TRANSFER,918.6,PEN,REJECTED
ATM03000249,ATM0017,ACC000419,CUS000282,2026-08-26T08:55:10,WITHDRAWAL,2219.66,USD,SUCCESS
ATM03000250,ATM0040,ACC000344,CUS000232,2026-08-26T04:17:30,DEPOSIT,661.11,USD,SUCCESS
ATM03000251,ATM0024,ACC001290,CUS000870,2026-08-26T00:58:45,TRANSFER,681.17,PEN,SUCCESS
ATM03000252,ATM0011,ACC001256,CUS000846,2026-08-26T21:01:30,DEPOSIT,2211.42,PEN,SUCCESS
ATM03000253,ATM0004,ACC000881,CUS000596,2026-08-26T02:01:01,DEPOSIT,1807.78,PEN,SUCCESS
ATM03000254,ATM0020,ACC000661,CUS000453,2026-08-26T20:44:39,TRANSFER,1741.4,USD,SUCCESS
ATM03000255,ATM0007,ACC001182,CUS000799,2026-08-26T21:15:18,DEPOSIT,2991.93,USD,SUCCESS
ATM03000256,ATM0042,ACC000133,CUS000089,2026-08-26T05:20:52,DEPOSIT,748.59,PEN,SUCCESS
ATM03000257,ATM0003,ACC000587,CUS000401,2026-08-26T00:53:59,WITHDRAWAL,1105.86,PEN,SUCCESS
ATM03000258,ATM0032,ACC000079,CUS000052,2026-08-26T00:21:14,WITHDRAWAL,2355.32,PEN,SUCCESS
ATM03000259,ATM0052,ACC001161,CUS000785,2026-08-26T07:29:24,WITHDRAWAL,615.6,PEN,SUCCESS
ATM03000260,ATM0041,ACC000728,CUS000498,2026-08-26T18:20:04,DEPOSIT,2970.06,PEN,SUCCESS
ATM03000261,ATM0050,ACC000643,CUS000440,2026-08-26T10:52:47,DEPOSIT,2642.95,USD,SUCCESS
ATM03000262,ATM0040,ACC000475,CUS000322,2026-08-26T15:39:14,WITHDRAWAL,1336.92,USD,SUCCESS
ATM03000263,ATM0046,ACC000537,CUS000364,2026-08-26T15:20:03,DEPOSIT,1492.73,USD,SUCCESS
ATM03000264,ATM0045,ACC000111,CUS000071,2026-08-26T07:15:50,DEPOSIT,2937.06,USD,SUCCESS
ATM03000265,ATM0001,ACC001260,CUS000848,2026-08-26T08:44:27,TRANSFER,2502.2,PEN,SUCCESS
ATM03000266,ATM0016,ACC000837,CUS000568,2026-08-26T21:56:17,WITHDRAWAL,2299.07,PEN,SUCCESS
ATM03000267,ATM0039,ACC001412,CUS000951,2026-08-26T17:08:18,DEPOSIT,2487.79,PEN,SUCCESS
ATM03000268,ATM0009,ACC000940,CUS000637,2026-08-26T16:56:09,TRANSFER,719.96,USD,FAILED
ATM03000269,ATM0009,ACC000272,CUS000184,2026-08-26T01:31:19,WITHDRAWAL,2497.22,PEN,PENDING
ATM03000270,ATM0015,ACC001192,CUS000805,2026-08-26T00:28:08,DEPOSIT,1668.28,USD,SUCCESS
ATM03000271,ATM0025,ACC000053,CUS000036,2026-08-26T08:55:36,DEPOSIT,1275.38,PEN,SUCCESS
ATM03000272,ATM0050,ACC001208,CUS000814,2026-08-26T05:32:26,DEPOSIT,309.03,USD,SUCCESS
ATM03000273,ATM0041,ACC001455,CUS000979,2026-08-26T19:26:25,DEPOSIT,140.63,PEN,SUCCESS
ATM03000274,ATM0052,ACC000800,CUS000542,2026-08-26T18:00:44,DEPOSIT,96.09,USD,SUCCESS
ATM03000275,ATM0042,ACC000457,CUS000308,2026-08-26T11:03:43,WITHDRAWAL,1570.11,USD,SUCCESS
ATM03000276,ATM0021,ACC000243,CUS000166,2026-08-26T18:46:36,WITHDRAWAL,324.24,USD,SUCCESS
ATM03000277,ATM0021,ACC000110,CUS000070,2026-08-26T09:37:20,TRANSFER,712.44,USD,SUCCESS
ATM03000278,ATM0060,ACC000335,CUS000226,2026-08-26T00:30:55,DEPOSIT,2856.0,PEN,SUCCESS
ATM03000279,ATM0006,ACC001463,CUS000984,2026-08-26T21:35:14,DEPOSIT,2360.73,PEN,SUCCESS
ATM03000280,ATM0047,ACC000090,CUS000058,2026-08-26T16:38:46,TRANSFER,2187.91,USD,SUCCESS
ATM03000281,ATM0042,ACC001458,CUS000981,2026-08-26T20:13:21,DEPOSIT,1491.21,PEN,SUCCESS
ATM03000282,ATM0045,ACC001462,CUS000984,2026-08-26T21:25:17,TRANSFER,197.39,PEN,SUCCESS
ATM03000283,ATM0024,ACC000460,CUS000310,2026-08-26T14:51:18,DEPOSIT,2857.45,PEN,FAILED
ATM03000284,ATM0050,ACC001191,CUS000804,2026-08-26T22:12:28,DEPOSIT,687.87,USD,SUCCESS
ATM03000285,ATM0016,ACC000507,CUS000346,2026-08-26T03:39:47,WITHDRAWAL,523.39,USD,SUCCESS
ATM03000286,ATM0024,ACC000693,CUS000474,2026-08-26T02:18:39,TRANSFER,1228.61,PEN,SUCCESS
ATM03000287,ATM0060,ACC000140,CUS000094,2026-08-26T13:45:40,DEPOSIT,2558.89,USD,SUCCESS
ATM03000288,ATM0045,ACC001032,CUS000699,2026-08-26T00:45:53,TRANSFER,2911.45,USD,SUCCESS
ATM03000289,ATM0012,ACC000424,CUS000285,2026-08-26T03:56:18,DEPOSIT,807.74,USD,SUCCESS
ATM03000290,ATM0031,ACC000407,CUS000275,2026-08-26T15:14:06,WITHDRAWAL,121.91,PEN,FAILED
ATM03000291,ATM0003,ACC000594,CUS000406,2026-08-26T18:33:39,TRANSFER,1138.44,PEN,SUCCESS
ATM03000292,ATM0010,ACC001398,CUS000941,2026-08-26T20:47:42,TRANSFER,1414.85,PEN,SUCCESS
ATM03000293,ATM0033,ACC001032,CUS000699,2026-08-26T23:35:56,DEPOSIT,1973.23,USD,SUCCESS
ATM03000294,ATM0021,ACC000892,CUS000603,2026-08-26T09:52:33,TRANSFER,1171.12,USD,SUCCESS
ATM03000295,ATM0057,ACC001221,CUS000822,2026-08-26T12:48:28,TRANSFER,159.36,USD,SUCCESS
ATM03000296,ATM0047,ACC000507,CUS000346,2026-08-26T21:49:54,TRANSFER,1699.44,PEN,SUCCESS
ATM03000297,ATM0017,ACC000960,CUS000649,2026-08-26T01:15:44,TRANSFER,1093.96,PEN,SUCCESS
ATM03000298,ATM0017,ACC000415,CUS000280,2026-08-26T13:07:05,DEPOSIT,1536.79,USD,SUCCESS
ATM03000299,ATM0011,ACC000472,CUS000319,2026-08-26T21:46:38,WITHDRAWAL,974.34,PEN,SUCCESS
ATM03000300,ATM0054,ACC000275,cusOOO186,2026-08-26T08:13:02,WITHDRAWAL,707.1,PEN,SUCCESS
ATM03000301,ATM0009,ACC001452,CUS000977,2026-08-26T23:53:22,DEPOSIT,1742.63,USD,PENDING
ATM03000302,ATM0030,ACC000581,CUS000397,2026-08-26T11:09:03,DEPOSIT,1376.73,PEN,SUCCESS
ATM03000303,ATM0060,ACC000235,CUS000160,2026-08-26T00:50:09,WITHDRAWAL,971.98,PEN,SUCCESS
ATM03000304,ATM0040,ACC000801,CUS000543,2026-08-26T08:21:06,TRANSFER,2939.97,USD,SUCCESS
ATM03000305,ATM0049,ACC000405,CUS000273,2026-08-26T01:59:05,TRANSFER,499.53,USD,SUCCESS
ATM03000306,ATM0012,ACC000507,CUS000346,2026-08-26T14:15:53,DEPOSIT,2463.53,PEN,REJECTED
ATM03000307,ATM0009,ACC000864,CUS000586,2026-08-26T02:09:04,WITHDRAWAL,2500.68,USD,SUCCESS
ATM03000308,ATM0012,ACC000891,CUS000602,2026-08-26T17:03:20,TRANSFER,91.35,USD,SUCCESS
ATM03000309,ATM0060,ACC001105,CUS000746,2026-08-26T14:09:07,DEPOSIT,2314.51,USD,SUCCESS
ATM03000310,ATM0054,ACC000122,CUS000081,2026-08-26T06:05:12,TRANSFER,731.07,PEN,SUCCESS
ATM03000311,ATM0005,ACC000102,CUS000066,2026-08-26T04:35:55,DEPOSIT,2068.58,PEN,SUCCESS
ATM03000312,ATM0030,ACC000272,CUS000184,2026-08-26T13:41:23,WITHDRAWAL,82.19,USD,SUCCESS
ATM03000313,ATM0013,ACC000365,CUS000245,2026-08-26T23:14:55,TRANSFER,923.57,PEN,SUCCESS
ATM03000314,ATM0059,ACC000950,CUS000642,2026-08-26T04:16:23,TRANSFER,1542.5,USD,SUCCESS
ATM03000315,ATM0010,ACC000691,CUS000473,2026-08-26T04:49:17,TRANSFER,367.85,PEN,SUCCESS
ATM03000316,ATM0022,ACC001414,CUS000953,2026-08-26T15:31:18,TRANSFER,2831.11,PEN,SUCCESS
ATM03000317,ATM0041,ACC001407,CUS000947,2026-08-26T18:50:43,TRANSFER,1799.68,USD,SUCCESS
ATM03000318,ATM0004,ACC001480,CUS000995,2026-08-26T15:56:23,DEPOSIT,1146.0,USD,SUCCESS
ATM03000319,ATM0056,ACC001039,CUS000703,2026-08-26T23:44:55,DEPOSIT,2636.5,PEN,SUCCESS
ATM03000320,ATM0047,ACC000485,CUS000329,2026-08-26T08:02:47,WITHDRAWAL,450.78,PEN,REJECTED
ATM03000321,ATM0014,ACC000518,CUS000352,2026-08-26T20:00:16,DEPOSIT,716.51,USD,SUCCESS
ATM03000322,ATM0045,ACC000445,CUS000299,2026-08-26T20:21:44,WITHDRAWAL,412.12,PEN,SUCCESS
ATM03000323,ATM0002,ACC001272,CUS000857,2026-08-26T06:57:55,WITHDRAWAL,1948.69,USD,PENDING
ATM03000324,ATM0055,ACC000453,CUS000304,2026-08-26T01:33:38,DEPOSIT,2784.66,USD,FAILED
ATM03000325,ATM0045,ACC000181,CUS000124,2026-08-26T22:54:54,DEPOSIT,1176.64,USD,SUCCESS
ATM03000326,ATM0054,ACC000595,CUS000407,2026-08-26T05:25:58,DEPOSIT,780.62,USD,SUCCESS
ATM03000327,ATM0019,ACC001104,CUS000746,2026-08-26T02:49:06,DEPOSIT,981.72,USD,SUCCESS
ATM03000328,ATM0053,ACC000519,CUS000352,2026-08-26T11:18:48,TRANSFER,355.38,PEN,SUCCESS
ATM03000329,ATM0017,ACC000321,CUS000216,2026-08-26T18:55:47,WITHDRAWAL,2978.54,USD,REJECTED
ATM03000330,ATM0002,ACC001045,CUS000706,2026-08-26T08:41:49,WITHDRAWAL,567.26,PEN,REJECTED
ATM03000331,ATM0014,ACC001160,CUS000784,2026-08-26T00:30:22,TRANSFER,261.03,PEN,SUCCESS
ATM03000332,ATM0021,ACC000731,CUS000499,2026-08-26T16:17:26,DEPOSIT,751.35,PEN,SUCCESS
ATM03000333,ATM0040,ACC000636,CUS000436,2026-08-26T16:27:59,TRANSFER,2368.18,PEN,SUCCESS
ATM03000334,ATM0053,ACC000316,CUS000213,2026-08-26T08:22:15,DEPOSIT,882.04,PEN,SUCCESS
ATM03000335,ATM0034,ACC000474,CUS000321,2026-08-26T18:44:47,TRANSFER,1605.37,USD,SUCCESS
ATM03000336,ATM0042,ACC001143,CUS000772,2026-08-26T13:16:50,DEPOSIT,2947.25,PEN,SUCCESS
ATM03000337,ATM0060,ACC001167,CUS000788,2026-08-26T16:10:09,WITHDRAWAL,2010.65,USD,SUCCESS
ATM03000338,ATM0050,ACC001422,CUS000958,2026-08-26T14:51:12,DEPOSIT,2228.02,PEN,SUCCESS
ATM03000339,ATM0009,ACC000079,CUS000052,2026-08-26T04:44:20,WITHDRAWAL,2823.11,PEN,SUCCESS
ATM03000340,ATM0025,ACC000537,CUS000364,2026-08-26T07:47:08,WITHDRAWAL,394.74,PEN,SUCCESS
ATM03000341,ATM0031,ACC000041,CUS000027,2026-08-26T06:10:42,DEPOSIT,1995.4,PEN,SUCCESS
ATM03000342,ATM0044,ACC001136,CUS000768,2026-08-26T05:06:03,WITHDRAWAL,2793.44,PEN,SUCCESS
ATM03000343,ATM0014,ACC001322,CUS000891,2026-08-26T06:25:08,WITHDRAWAL,1388.25,USD,SUCCESS
ATM03000344,ATM0005,ACC000259,CUS000175,2026-08-26T21:23:24,WITHDRAWAL,2936.17,USD,SUCCESS
ATM03000345,ATM0057,ACC000804,CUS000544,2026-08-26T03:01:31,DEPOSIT,1713.66,USD,SUCCESS
ATM03000346,ATM0045,ACC001387,CUS000934,2026-08-26T09:27:45,WITHDRAWAL,994.87,USD,SUCCESS
ATM03000347,ATM0051,ACC000402,CUS000271,2026-08-26T05:21:50,TRANSFER,1317.32,PEN,SUCCESS
ATM03000348,ATM0017,ACC000017,CUS000011,2026-08-26T08:33:21,DEPOSIT,2371.61,PEN,SUCCESS
ATM03000349,ATM0051,ACC000637,CUS000436,2026-08-26T09:31:58,TRANSFER,397.92,PEN,SUCCESS
ATM03000350,ATM0037,ACC001169,CUS000789,2026-08-26T22:53:16,TRANSFER,542.9,USD,SUCCESS
ATM03000351,ATM0056,ACC000619,CUS000425,2026-08-26T20:01:58,WITHDRAWAL,1176.14,USD,REJECTED
ATM03000352,ATM0018,ACC000104,CUS000067,2026-08-26T11:46:19,WITHDRAWAL,1099.42,PEN,SUCCESS
ATM03000353,ATM0017,ACC000186,CUS000127,2026-08-26T10:59:15,WITHDRAWAL,2332.31,USD,SUCCESS
ATM03000354,ATM0005,ACC000563,CUS000384,2026-08-26T19:39:15,WITHDRAWAL,1794.52,USD,SUCCESS
ATM03000355,ATM0031,ACC000331,CUS000223,2026-08-26T23:47:10,DEPOSIT,1710.12,PEN,PENDING
ATM03000356,ATM0060,ACC000773,CUS000526,2026-08-26T23:14:25,WITHDRAWAL,95.0,PEN,SUCCESS
ATM03000357,ATM0039,ACC000506,CUS000345,2026-08-26T06:52:07,WITHDRAWAL,1059.0,PEN,SUCCESS
ATM03000358,ATM0008,ACC000302,CUS000204,2026-08-26T00:36:34,DEPOSIT,2672.19,PEN,SUCCESS
ATM03000359,ATM0004,ACC000328,CUS000221,2026-08-26T00:47:57,WITHDRAWAL,1627.58,USD,SUCCESS
ATM03000360,ATM0016,ACC001098,CUS000741,2026-08-26T22:40:42,WITHDRAWAL,1359.05,PEN,SUCCESS
ATM03000361,ATM0012,ACC001237,CUS000834,2026-08-26T23:19:48,DEPOSIT,2480.0,USD,PENDING
ATM03000362,ATM0005,ACC001271,CUS000857,2026-08-26T13:51:14,WITHDRAWAL,1784.42,PEN,REJECTED
ATM03000363,ATM0015,ACC000913,CUS000618,2026-08-26T11:31:34,WITHDRAWAL,713.26,PEN,SUCCESS
ATM03000364,ATM0025,ACC000249,CUS000170,2026-08-26T05:26:12,TRANSFER,609.0,PEN,SUCCESS
ATM03000365,ATM0039,ACC001247,CUS000841,2026-08-26T11:56:38,TRANSFER,2277.9,USD,REJECTED
ATM03000366,ATM0017,ACC000163,CUS000109,2026-08-26T08:02:44,DEPOSIT,1466.06,PEN,SUCCESS
ATM03000367,ATM0034,ACC000581,CUS000397,2026-08-26T12:02:00,DEPOSIT,1120.3,PEN,SUCCESS
ATM03000368,ATM0007,ACC000413,CUS000279,2026-08-26T01:32:12,TRANSFER,435.93,PEN,SUCCESS
ATM03000369,ATM0057,ACC000129,CUS000086,2026-08-26T09:48:54,DEPOSIT,2614.23,PEN,PENDING
ATM03000370,ATM0046,ACC000395,CUS000266,2026-08-26T13:46:34,TRANSFER,980.31,PEN,SUCCESS
ATM03000371,ATM0039,ACC001388,CUS000935,2026-08-26T15:25:32,TRANSFER,1528.72,PEN,SUCCESS
ATM03000372,ATM0009,ACC000512,CUS000348,2026-08-26T11:57:10,DEPOSIT,2355.82,USD,SUCCESS
ATM03000373,ATM0041,ACC000265,CUS000179,2026-08-26T07:23:50,TRANSFER,1310.1,PEN,SUCCESS
ATM03000374,ATM0059,ACC001123,CUS000760,2026-08-26T15:10:54,DEPOSIT,2677.53,USD,SUCCESS
ATM03000375,ATM0014,ACC000798,CUS000541,2026-08-26T12:56:01,WITHDRAWAL,1986.26,PEN,FAILED
ATM03000376,ATM0015,ACC001000,CUS000678,2026-08-26T09:24:09,TRANSFER,2385.66,PEN,SUCCESS
ATM03000377,ATM0028,ACC000397,CUS000268,2026-08-26T09:44:22,DEPOSIT,601.47,PEN,SUCCESS
ATM03000378,ATM0057,ACC001285,CUS000866,2026-08-26T08:38:50,DEPOSIT,1083.75,USD,SUCCESS
ATM03000379,ATM0022,ACC000938,CUS000635,2026-08-26T15:00:57,DEPOSIT,2109.47,USD,SUCCESS
ATM03000380,ATM0020,ACC000529,CUS000359,2026-08-26T18:59:23,DEPOSIT,1670.99,USD,SUCCESS
ATM03000381,ATM0027,ACC001367,CUS000920,2026-08-26T23:53:09,WITHDRAWAL,2371.04,PEN,SUCCESS
ATM03000382,ATM0022,ACC001290,CUS000870,2026-08-26T09:38:53,DEPOSIT,-537.39,USD,SUCCESS
ATM03000383,ATM0035,ACC000764,CUS000520,2026-08-26T18:21:30,TRANSFER,847.66,USD,SUCCESS
ATM03000384,ATM0039,ACC000910,CUS000616,2026-08-26T20:17:28,TRANSFER,1363.05,PEN,PENDING
ATM03000385,ATM0053,ACC000631,CUS000433,2026-08-26T01:24:15,DEPOSIT,2166.09,USD,SUCCESS
ATM03000386,ATM0052,ACC000528,CUS000359,2026-08-26T12:29:25,TRANSFER,1286.4,PEN,SUCCESS
ATM03000387,ATM0053,ACC000049,CUS000033,2026-08-26T08:20:29,DEPOSIT,797.3,USD,SUCCESS
ATM03000388,ATM0024,ACC000021,CUS000014,2026-08-26T04:11:41,WITHDRAWAL,2454.03,USD,SUCCESS
ATM03000389,ATM0047,ACC000676,CUS000463,2026-08-26T15:09:07,TRANSFER,415.52,USD,SUCCESS
ATM03000390,ATM0003,ACC000242,CUS000166,2026-08-26T16:25:41,WITHDRAWAL,698.21,USD,SUCCESS
ATM03000391,ATM0005,ACC001424,CUS000959,2026-08-26T06:42:53,WITHDRAWAL,2332.83,PEN,SUCCESS
ATM03000392,ATM0012,ACC000559,CUS000381,2026-08-26T10:17:35,TRANSFER,837.15,PEN,SUCCESS
ATM03000393,ATM0015,ACC000012,CUS000007,2026-08-26T05:06:51,TRANSFER,2272.3,PEN,REJECTED
ATM03000394,ATM0043,,CUS000968,2026-08-26T17:10:20,DEPOSIT,2717.81,PEN,SUCCESS
ATM03000395,ATM0055,ACC000924,CUS000625,2026-08-26T00:15:09,DEPOSIT,1580.82,USD,SUCCESS
ATM03000396,ATM0049,ACC000172,CUS000116,2026-08-26T15:02:02,TRANSFER,1509.06,USD,SUCCESS
ATM03000397,ATM0009,ACC000771,CUS000525,2026-08-26T06:12:49,WITHDRAWAL,1320.59,USD,SUCCESS
ATM03000398,ATM0010,ACC001090,CUS000737,2026-08-26T08:50:35,WITHDRAWAL,2295.53,USD,SUCCESS
ATM03000399,ATM0036,ACC000063,CUS000041,2026-08-26T13:06:20,WITHDRAWAL,86.39,PEN,SUCCESS
ATM03000400,ATM0017,ACC000416,CUS000281,2026-08-26T22:26:53,WITHDRAWAL,2831.85,PEN,SUCCESS
ATM03000401,ATM0018,ACC000259,CUS000175,2026-08-26T12:42:01,TRANSFER,1778.04,USD,SUCCESS
ATM03000402,ATM0036,ACC000781,CUS000531,2026-08-26T23:53:45,WITHDRAWAL,749.01,PEN,SUCCESS
ATM03000403,ATM0051,ACC000658,CUS000450,2026-08-26T20:10:24,WITHDRAWAL,511.94,USD,SUCCESS
ATM03000404,ATM0011,ACC001185,CUS000800,2026-08-26T17:08:48,WITHDRAWAL,320.85,USD,REJECTED
ATM03000405,ATM0052,ACC000134,CUS000090,2026-08-26T23:07:53,WITHDRAWAL,1998.96,USD,SUCCESS
ATM03000258,ATM0032,ACC000079,CUS000052,2026-08-26T00:21:14,WITHDRAWAL,2355.32,PEN,SUCCESS
ATM03000407,ATM0056,ACC000713,CUS000489,2026-08-26T02:29:43,DEPOSIT,2162.28,PEN,SUCCESS
ATM03000408,ATM0016,ACC000571,CUS000391,2026-08-26T12:12:33,WITHDRAWAL,939.37,USD,SUCCESS
ATM03000409,ATM0017,ACC001485,CUS000998,2026-08-26T01:18:14,WITHDRAWAL,973.55,USD,SUCCESS
ATM03000410,ATM0049,ACC000775,CUS000527,2026-08-26T07:57:50,DEPOSIT,815.55,PEN,FAILED
ATM03000411,ATM0035,ACC000536,CUS000363,2026-08-26T00:13:34,DEPOSIT,1151.1,PEN,SUCCESS
ATM03000412,ATM0051,ACC001338,CUS000903,2026-08-26T07:22:19,DEPOSIT,1232.81,PEN,SUCCESS
ATM03000413,ATM0002,ACC000079,CUS000052,2026-08-26T06:39:57,TRANSFER,962.31,PEN,SUCCESS
ATM03000414,ATM0016,ACC000332,CUS000224,2026-08-26T09:24:33,DEPOSIT,192.07,USD,SUCCESS
ATM03000415,ATM0060,ACC000904,CUS000613,2026-08-26T12:29:50,WITHDRAWAL,570.62,USD,SUCCESS
ATM03000416,ATM0016,ACC001086,CUS000734,2026-08-26T11:37:47,TRANSFER,2428.07,PEN,SUCCESS
ATM03000417,ATM0041,ACC000675,CUS000463,2026-08-26T22:40:29,TRANSFER,1087.85,PEN,SUCCESS
ATM03000418,ATM0034,ACC000935,CUS000632,2027-07-01T08:27:31,TRANSFER,81.75,PEN,REJECTED
ATM03000419,ATM0020,ACC000800,CUS000542,2026-08-26T07:04:09,DEPOSIT,1447.69,USD,SUCCESS
ATM03000420,ATM0004,ACC000572,CUS000392,2026-08-26T03:15:20,TRANSFER,467.18,USD,SUCCESS
ATM03000421,ATM0033,ACC001221,CUS000822,2026-08-26T00:13:41,WITHDRAWAL,1010.69,USD,SUCCESS
ATM03000422,ATM0056,ACC000976,CUS000662,2026-08-26T07:42:07,TRANSFER,1625.56,PEN,SUCCESS
ATM03000423,ATM0054,ACC000511,CUS000348,2026-08-26T21:50:17,TRANSFER,2783.43,USD,SUCCESS
ATM03000424,ATM0049,ACC000088,CUS000057,2026-08-26T23:00:00,TRANSFER,932.2,USD,PENDING
ATM03000425,ATM0048,ACC000037,CUS000024,2026-08-26T02:01:11,DEPOSIT,989.2,USD,SUCCESS
ATM03000426,ATM0025,ACC000332,CUS000224,2026-08-26T06:37:14,TRANSFER,2517.71,USD,SUCCESS
ATM03000427,ATM0043,ACC000927,CUS000627,2026-08-26T04:58:43,TRANSFER,463.4,PEN,REJECTED
ATM03000428,ATM0022,ACC001118,CUS000756,2026-08-26T06:39:29,TRANSFER,531.03,PEN,SUCCESS
ATM03000429,ATM0018,ACC000970,CUS000657,2026-08-26T04:49:33,WITHDRAWAL,503.11,USD,SUCCESS
ATM03000430,ATM0040,ACC000013,CUS000007,2026-08-26T02:34:28,WITHDRAWAL,132.03,USD,SUCCESS
ATM03000431,ATM0052,ACC000320,CUS000216,2026-08-26T00:29:52,DEPOSIT,2003.57,USD,SUCCESS
ATM03000432,ATM0045,ACC000848,CUS000576,2026-08-26T15:47:55,TRANSFER,2590.11,PEN,SUCCESS
ATM03000433,ATM0026,ACC000349,CUS000235,2026-08-26T23:02:05,TRANSFER,2490.73,USD,SUCCESS
ATM03000434,ATM0019,ACC001301,CUS000878,2026-08-26T12:18:00,DEPOSIT,202.92,PEN,SUCCESS
ATM03000435,ATM0004,ACC000338,CUS000227,2026-08-26T13:08:21,WITHDRAWAL,641.81,USD,SUCCESS
ATM03000436,ATM0051,ACC000889,CUS000601,2026-08-26T09:31:25,TRANSFER,2932.98,PEN,REJECTED
ATM03000437,ATM0036,ACC001421,CUS000957,2026-08-26T01:55:06,TRANSFER,2347.04,USD,SUCCESS
ATM03000438,ATM0014,ACC001088,CUS000736,2026-08-26T19:59:29,DEPOSIT,922.18,PEN,SUCCESS
ATM03000439,ATM0005,ACC000924,CUS000625,2026-08-26T01:02:11,TRANSFER,1259.79,PEN,SUCCESS
ATM03000440,ATM0020,ACC000144,CUS000097,2026-08-26T13:56:07,WITHDRAWAL,1531.13,PEN,SUCCESS
ATM03000441,ATM0051,ACC000738,CUS000504,2026-08-26T08:35:25,DEPOSIT,1467.08,USD,SUCCESS
ATM03000442,ATM0017,ACC000997,CUS000676,2026-08-26T02:46:33,TRANSFER,2866.97,USD,SUCCESS
ATM03000443,ATM0001,ACC001353,CUS000912,2026-08-26T03:25:30,TRANSFER,2953.82,USD,FAILED
ATM03000444,ATM0010,ACC000621,CUS000426,2026-08-26T13:49:43,DEPOSIT,1131.08,PEN,SUCCESS
ATM03000445,ATM0016,ACC000880,CUS000596,2026-08-26T00:20:29,WITHDRAWAL,309.9,PEN,SUCCESS
ATM03000446,ATM0039,ACC000875,CUS000593,2026-08-26T02:50:59,DEPOSIT,1880.89,USD,SUCCESS
ATM03000447,ATM0054,ACC000604,CUS000414,2026-08-26T15:49:15,WITHDRAWAL,2422.8,PEN,SUCCESS
ATM03000448,ATM0054,ACC001329,CUS000897,2026-08-26T07:04:14,TRANSFER,1140.35,USD,SUCCESS
ATM03000449,ATM0037,ACC000812,CUS000549,2026-08-26T08:15:54,WITHDRAWAL,1157.49,USD,SUCCESS
ATM03000450,ATM0015,ACC000955,CUS000645,2026-08-26T21:01:24,TRANSFER,2203.82,PEN,SUCCESS
ATM03000451,ATM0044,ACC000615,CUS000421,2026-08-26T14:26:46,DEPOSIT,2399.44,USD,SUCCESS
ATM03000452,ATM0022,ACC000219,CUS000148,2026-08-26T19:42:28,DEPOSIT,207.96,PEN,REJECTED
ATM03000453,ATM0029,ACC000230,CUS000157,2026-08-26T02:08:29,TRANSFER,2804.76,USD,SUCCESS
ATM03000454,ATM0007,ACC001283,CUS000865,2026-08-26T07:30:28,TRANSFER,580.19,PEN,SUCCESS
